is_addition,old_file_path,new_file_path,line_num,content
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,107,"assertEquals(""<null>"", new ToStringBuilder(base).append((Object) null).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,108,"assertEquals(""3"", new ToStringBuilder(base).append(i3).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,109,"assertEquals(""<null>"", new ToStringBuilder(base).append(""a"", (Object) null).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,110,"assertEquals(""3"", new ToStringBuilder(base).append(""a"", i3).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,111,"assertEquals(""3,4"", new ToStringBuilder(base).append(""a"", i3).append(""b"", i4).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,112,"assertEquals(""<Integer>"", new ToStringBuilder(base).append(""a"", i3, false).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,113,"assertEquals(""<size=0>"", new ToStringBuilder(base).append(""a"", new ArrayList(), false).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,114,"assertEquals(""[]"", new ToStringBuilder(base).append(""a"", new ArrayList(), true).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,115,"assertEquals(""<size=0>"", new ToStringBuilder(base).append(""a"", new HashMap(), false).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,116,"assertEquals(""{}"", new ToStringBuilder(base).append(""a"", new HashMap(), true).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,117,"assertEquals(""<size=0>"", new ToStringBuilder(base).append(""a"", (Object) new String[0], false).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,118,"assertEquals(""{}"", new ToStringBuilder(base).append(""a"", (Object) new String[0], true).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,121,public void testLong() {
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,122,"assertEquals(""3"", new ToStringBuilder(base).append(3L).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,123,"assertEquals(""3"", new ToStringBuilder(base).append(""a"", 3L).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,124,"assertEquals(""3,4"", new ToStringBuilder(base).append(""a"", 3L).append(""b"", 4L).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,127,public void testObjectArray() {
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,128,"Object[] array = new Object[] {null, base, new int[] {3, 6}};"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,129,"assertEquals(""{<null>,5,{3,6}}"", new ToStringBuilder(base).append(array).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,130,"assertEquals(""{<null>,5,{3,6}}"", new ToStringBuilder(base).append((Object) array).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,131,array = null;
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,132,"assertEquals(""<null>"", new ToStringBuilder(base).append(array).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,133,"assertEquals(""<null>"", new ToStringBuilder(base).append((Object) array).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,136,public void testLongArray() {
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,137,"long[] array = new long[] {1, 2, -3, 4};"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,138,"assertEquals(""{1,2,-3,4}"", new ToStringBuilder(base).append(array).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,139,"assertEquals(""{1,2,-3,4}"", new ToStringBuilder(base).append((Object) array).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,140,array = null;
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,141,"assertEquals(""<null>"", new ToStringBuilder(base).append(array).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,142,"assertEquals(""<null>"", new ToStringBuilder(base).append((Object) array).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,145,public void testLongArrayArray() {
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,146,"long[][] array = new long[][] {{1, 2}, null, {5}};"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,147,"assertEquals(""{{1,2},<null>,{5}}"", new ToStringBuilder(base).append(array).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,148,"assertEquals(""{{1,2},<null>,{5}}"", new ToStringBuilder(base).append((Object) array).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,149,array = null;
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,150,"assertEquals(""<null>"", new ToStringBuilder(base).append(array).toString());"
True,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,src/test/org/apache/commons/lang/builder/SimpleToStringStyleTest.java,151,"assertEquals(""<null>"", new ToStringBuilder(base).append((Object) array).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,2,"* The Apache Software License, Version 1.1"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,4,* Copyright (c) 2002 The Apache Software Foundation.  All rights
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,5,* reserved.
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,7,"* Redistribution and use in source and binary forms, with or without"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,8,"* modification, are permitted provided that the following conditions"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,9,* are met:
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,11,* 1. Redistributions of source code must retain the above copyright
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,12,"*    notice, this list of conditions and the following disclaimer."
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,14,* 2. Redistributions in binary form must reproduce the above copyright
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,15,"*    notice, this list of conditions and the following disclaimer in"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,16,*    the documentation and/or other materials provided with the
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,17,*    distribution.
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,19,"* 3. The end-user documentation included with the redistribution, if"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,20,"*    any, must include the following acknowlegement:"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,21,"*       ""This product includes software developed by the"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,22,"*        Apache Software Foundation (http://www.apache.org/)."""
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,23,"*    Alternately, this acknowlegement may appear in the software itself,"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,24,*    if and wherever such third-party acknowlegements normally appear.
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,26,"* 4. The names ""The Jakarta Project"", ""Commons"", and ""Apache Software"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,27,"*    Foundation"" must not be used to endorse or promote products derived"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,28,*    from this software without prior written permission. For written
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,29,"*    permission, please contact apache@apache.org."
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,31,"* 5. Products derived from this software may not be called ""Apache"""
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,32,"*    nor may ""Apache"" appear in their names without prior written"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,33,*    permission of the Apache Software Foundation.
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,35,* THIS SOFTWARE IS PROVIDED ``AS IS'' AND ANY EXPRESSED OR IMPLIED
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,36,"* WARRANTIES, INCLUDING, BUT NOT LIMITED TO, THE IMPLIED WARRANTIES"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,37,* OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE ARE
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,38,* DISCLAIMED.  IN NO EVENT SHALL THE APACHE SOFTWARE FOUNDATION OR
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,39,"* ITS CONTRIBUTORS BE LIABLE FOR ANY DIRECT, INDIRECT, INCIDENTAL,"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,40,"* SPECIAL, EXEMPLARY, OR CONSEQUENTIAL DAMAGES (INCLUDING, BUT NOT"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,41,"* LIMITED TO, PROCUREMENT OF SUBSTITUTE GOODS OR SERVICES; LOSS OF"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,42,"* USE, DATA, OR PROFITS; OR BUSINESS INTERRUPTION) HOWEVER CAUSED AND"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,43,"* ON ANY THEORY OF LIABILITY, WHETHER IN CONTRACT, STRICT LIABILITY,"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,44,* OR TORT (INCLUDING NEGLIGENCE OR OTHERWISE) ARISING IN ANY WAY OUT
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,45,"* OF THE USE OF THIS SOFTWARE, EVEN IF ADVISED OF THE POSSIBILITY OF"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,46,* SUCH DAMAGE.
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,49,* This software consists of voluntary contributions made by many
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,50,* individuals on behalf of the Apache Software Foundation.  For more
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,51,"* information on the Apache Software Foundation, please see"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,52,* <http://www.apache.org/>.
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,54,// package org.apache.commons.lang.builder
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,56,package org.apache.commons.lang.builder;
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,57,import java.util.ArrayList;
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,58,import java.util.HashMap;
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,60,import junit.framework.Test;
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,61,import junit.framework.TestCase;
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,62,import junit.framework.TestSuite;
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,63,import junit.textui.TestRunner;
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,65,* Unit tests {@link org.apache.commons.lang.ToStringStyle}.
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,67,"* @author <a href=""mailto:scolebourne@joda.org"">Stephen Colebourne</a>"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,68,"* @version $Id: StandardToStringStyleTest.java,v 1.1 2002/09/17 22:07:50 scolebourne Exp $"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,70,public class StandardToStringStyleTest extends TestCase {
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,72,private final Integer base = new Integer(5);
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,73,"private final String baseStr = ""Integer"";"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,75,private static final StandardToStringStyle STYLE = new StandardToStringStyle();
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,77,static {
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,78,STYLE.setShortClassName(true);
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,79,STYLE.setUseIdentityHashCode(false);
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,80,"STYLE.setArrayStart(""["");"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,81,"STYLE.setArraySeparator("", "");"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,82,"STYLE.setArrayEnd(""]"");"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,83,"STYLE.setNullText(""%NULL%"");"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,84,"STYLE.setSizeStartText(""%SIZE="");"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,85,"STYLE.setSizeEndText(""%"");"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,86,"STYLE.setSummaryObjectStartText(""%"");"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,87,"STYLE.setSummaryObjectEndText(""%"");"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,90,public StandardToStringStyleTest(String name) {
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,91,super(name);
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,94,public static void main(String[] args) {
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,95,TestRunner.run(suite());
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,98,public static Test suite() {
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,99,TestSuite suite = new TestSuite(StandardToStringStyleTest.class);
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,100,"suite.setName(""StandardToStringStyle Tests"");"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,101,return suite;
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,104,protected void setUp() throws Exception {
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,105,super.setUp();
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,106,ToStringBuilder.setDefaultStyle(STYLE);
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,109,protected void tearDown() throws Exception {
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,110,super.tearDown();
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,111,ToStringBuilder.setDefaultStyle(STYLE);
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,116,public void testBlank() {
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,117,"assertEquals(baseStr + ""[]"", new ToStringBuilder(base).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,120,public void testObject() {
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,121,Integer i3 = new Integer(3);
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,122,Integer i4 = new Integer(4);
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,123,"assertEquals(baseStr + ""[%NULL%]"", new ToStringBuilder(base).append((Object) null).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,124,"assertEquals(baseStr + ""[3]"", new ToStringBuilder(base).append(i3).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,125,"assertEquals(baseStr + ""[a=%NULL%]"", new ToStringBuilder(base).append(""a"", (Object) null).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,126,"assertEquals(baseStr + ""[a=3]"", new ToStringBuilder(base).append(""a"", i3).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,127,"assertEquals(baseStr + ""[a=3,b=4]"", new ToStringBuilder(base).append(""a"", i3).append(""b"", i4).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,128,"assertEquals(baseStr + ""[a=%Integer%]"", new ToStringBuilder(base).append(""a"", i3, false).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,129,"assertEquals(baseStr + ""[a=%SIZE=0%]"", new ToStringBuilder(base).append(""a"", new ArrayList(), false).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,130,"assertEquals(baseStr + ""[a=[]]"", new ToStringBuilder(base).append(""a"", new ArrayList(), true).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,131,"assertEquals(baseStr + ""[a=%SIZE=0%]"", new ToStringBuilder(base).append(""a"", new HashMap(), false).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,132,"assertEquals(baseStr + ""[a={}]"", new ToStringBuilder(base).append(""a"", new HashMap(), true).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,133,"assertEquals(baseStr + ""[a=%SIZE=0%]"", new ToStringBuilder(base).append(""a"", (Object) new String[0], false).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,134,"assertEquals(baseStr + ""[a=[]]"", new ToStringBuilder(base).append(""a"", (Object) new String[0], true).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,137,public void testLong() {
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,138,"assertEquals(baseStr + ""[3]"", new ToStringBuilder(base).append(3L).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,139,"assertEquals(baseStr + ""[a=3]"", new ToStringBuilder(base).append(""a"", 3L).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,140,"assertEquals(baseStr + ""[a=3,b=4]"", new ToStringBuilder(base).append(""a"", 3L).append(""b"", 4L).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,143,public void testObjectArray() {
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,144,"Object[] array = new Object[] {null, base, new int[] {3, 6}};"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,145,"assertEquals(baseStr + ""[[%NULL%, 5, [3, 6]]]"", new ToStringBuilder(base).append(array).toString());"
True,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,src/test/org/apache/commons/lang/builder/StandardToStringStyleTest.java,146,"assertEquals(baseStr + ""[[%NULL%, 5, [3, 6]]]"", new ToStringBuilder(base).append((Object) array).toString());"
